created_at,twitter_id,text,user_id,user_name,screen_name,followers_count,friends_count,profile_image,retweet_count,favorite_count,lang,place_type,place_name,place_full_name,country,disaster_type,date,region,latitude,longitude,country_code
2021-08-18 22:56:45,1.42812876551569e+18,"I have a joke about Prometheus, but someone always steals my fire. https://t.co/8WNB37UBcj",45222818,Simon C. Hulse,SimonCHulse,239,408.0,http://pbs.twimg.com/profile_images/1285793829883240448/oZGccPIL_normal.jpg,0,1.0,en,neighborhood,Woolston,"Woolston, Christchurch City",New Zealand,fire,2021-08-18,Oceania,-40.900557,174.88597099999996,NZ
2021-08-18 22:56:30,1.4281287000804598e+18,@newvisionwire What’s the risk in case an earthquake were to occur? Very dangerous indeed…,751668344374300672,James Kawuma,kawuma_james,40,421.0,http://pbs.twimg.com/profile_images/908411391262052354/rP_s7oZg_normal.jpg,0,1.0,en,city,Woburn,"Woburn, MA",United States,earthquake,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:56:12,1.4281286269319127e+18,Live Music is BACK at @yorkshire_ales ! @sidyorks Famous Busker Night with @sandraswedding Joe - went down a storm ! Every Wednesday at 8pm - pop it in your diary ! Keep your eyes peeled for next weeks artist ! https://t.co/SkEVQeHcWd,574476135,Yorkshire Ales,YorkshireAles,10710,10023.0,http://pbs.twimg.com/profile_images/1321214805508788224/q4pn45-l_normal.jpg,0,1.0,en,city,Snaith,"Snaith, England",United Kingdom,storm,2021-08-18,Europe,53.69160916,-1.02819484,GB
2021-08-18 22:56:08,1.4281286105950986e+18,@PatrickPentland @daniel_dekay @ExciterBand The Meters live cut of ‘Fire on the Bayou’ is a stone cold jam.,2487589359,Chris,UrbanConway,56,132.0,http://pbs.twimg.com/profile_images/1346936727399768074/euo_aaNe_normal.jpg,0,0.0,en,city,Valparaiso,"Valparaiso, IN",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:55:44,1.4281285077381407e+18,"!!sigalert!!  brush fire three right lanes in #Chatsworth on 118 (SR-118 Ronald Reagan Fwy) WB before Rocky Peak Rd, stopped traffic back to DE Soto Ave #LAtraffic https://t.co/e2e6MWkOvI",65171105,Total Traffic LA,TotalTrafficLA,18022,605.0,http://pbs.twimg.com/profile_images/511290019365928960/Lf6blr9Y_normal.jpeg,0,0.0,en,city,Simi Valley,"Simi Valley, CA",United States,fire,2021-08-18,Americas,34.269659999999995,-118.6337,US
2021-08-18 22:54:11,1.4281281189805056e+18,@adolwyn Careful you don't burn your place down with that magnifying glass hahaha.   Imagine a fire investigator trying to figure out what happened...  Gas leak?  Candle? Cigarette?  Nope!,298468350,Justin Hobson,justinhobson85,3492,555.0,http://pbs.twimg.com/profile_images/1419693335321538565/h7bA7hsw_normal.jpg,0,2.0,en,city,View Royal,"View Royal, British Columbia",Canada,fire,2021-08-18,Americas,56.130366,-106.346771,CA
2021-08-18 22:53:46,1.4281280154610688e+18,i'm a die hard gemini but i just know i have fire sign placements up and down my chart. i'm almost sure of it!,1213300929820151809,𝚣𝚑𝚊𝚗𝚎́,hipgirlnae,71,70.0,http://pbs.twimg.com/profile_images/1401660562614931456/ockK__Q3_normal.jpg,0,0.0,en,city,Greensboro,"Greensboro, NC",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:53:46,1.4281280122859192e+18,Liberty and Storm finishing their warmups — should be a good one tonight! #OwnTheCrown #SeattleStorm #WNBA https://t.co/8mtcrFiYrk,278815469,Myles,MylesEhrlich,1625,4339.0,http://pbs.twimg.com/profile_images/1152242889285615616/T2ctPXA1_normal.png,0,7.0,en,poi,Barclays Center,Barclays Center,United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:52:42,1.4281277449366692e+18,"Thank you @kmrarey  There are only 2-3 meetings left for the MXCAB to meet and come to consensus on priorities, related to the needs assessment. I’m hopeful that our communities will speak up and support the regional Fire Service ask, of the Executive Fire Chiefs. #MXCAB #ECCFPD https://t.co/wE43x4aLcq",927935612602089472,Brian Oftedal,BrianOftedal,348,740.0,http://pbs.twimg.com/profile_images/951602847073820672/nQk8DCMA_normal.jpg,0,1.0,en,city,Brentwood,"Brentwood, CA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:52:13,1.4281276242287862e+18,The Hill: Northern Calif. fire jumps from 6K to 54K acres in less than a day | TheHill. https://t.co/xif5aAQdJh  via @GoogleNews,359612102,Deidre Eversull 🐕‍🦺🐈‍⬛,DeidreEversull,3469,4101.0,http://pbs.twimg.com/profile_images/1426255786385182720/aswXUb7L_normal.jpg,0,0.0,en,city,Los Osos,"Los Osos, CA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:51:55,1.4281275476702822e+18,@talkSPORT Jason Cunty and Jamie O’hara on the same show 🤮 all you need now is the ginger tosser from @talkSPORTDrive and you’d have the perfect storm of d***heads 🤡🤡🤡,24576908,DM,DaveMark29,32,89.0,http://pbs.twimg.com/profile_images/1050667461576519682/8A-lIfmf_normal.jpg,0,0.0,en,city,Amesbury,"Amesbury, England",United Kingdom,storm,2021-08-18,Europe,55.378051,-3.435973,GB
2021-08-18 22:51:45,1.4281275058027397e+18,Lots of midweek rotation for the Fire Medran back in the squad on the bench #cffc #cf97 https://t.co/EqdBD6n8na,1687439119,Alex Campbell,alex_s_campbell,777,1085.0,http://pbs.twimg.com/profile_images/1400201872368144391/0HlYE7FK_normal.jpg,0,5.0,en,city,Chicago,"Chicago, IL",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:51:39,1.4281274820378132e+18,"This just moved me! Let God arise, let His enemies be scattered: let them also that hate Him flee before Him. 2 As smoke is driven away, so drive them away: as wax melteth before the fire, so let the wicked perish at the presence of God.  Psalm 68:1-2",2155405681,TrūAura Skincare by Keith,kpmceachin,145,472.0,http://pbs.twimg.com/profile_images/1187933011662249984/yR7QXUte_normal.jpg,0,4.0,en,city,Norfolk,"Norfolk, VA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:51:24,1.4281274201507963e+18,"At 6:50 PM EDT, 1 SW Troupsburg [Steuben Co, NY] TRAINED SPOTTER reports FLASH FLOOD. SEVERAL ROADS FLOODED. https://t.co/xu8e2dYwcj",34920848,IEMBot BGM,iembot_bgm,184,0.0,http://pbs.twimg.com/profile_images/195923783/bender-smoking2_normal.jpg,0,0.0,en,admin,New York,"New York, USA",United States,flood,2021-08-18,Americas,42.04,-77.56,US
2021-08-18 22:51:07,1.4281273460250255e+18,Felt #earthquake (#σεισμός) M3.2 strikes 18 km SE of #Irákleion (#Greece) 28 min ago. Please report to: https://t.co/jv5mk4qcOP https://t.co/MCfdQRZv7g,203226820,EMSC,LastQuake,191182,459.0,http://pbs.twimg.com/profile_images/669532787897147392/hQM844QV_normal.png,3,8.0,en,city,Thrapsano,"Thrapsano, Greece",Greece,earthquake,2021-08-18,Europe,35.19,25.25,GR
2021-08-18 22:51:00,1.428127315943334e+18,"USGS reports a M1.17 earthquake, 10km NW of The Geysers, CA on 8/18/21 @ 22:48:25 UTC https://t.co/ueFummmS7G #earthquake",1414684496,Every Earthquake,everyEarthquake,25500,1.0,http://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg,0,1.0,en,admin,California,"California, USA",United States,earthquake,2021-08-18,Americas,38.836166399999996,-122.8366699,US
2021-08-18 22:50:57,1.42812730370449e+18,@BretBaier @JonathanHunt007   Does the Border Patrol have the right to fire back when under fire from across the border?  @SpecialReport @CBP   #BorderCrisis #Mexico #SpecialReport,2218819850,Bobby Martin,BobbyM62,2782,4418.0,http://pbs.twimg.com/profile_images/1268872671024107520/LzhDwfyE_normal.jpg,0,2.0,en,admin,Virginia,"Virginia, USA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:50:47,1.4281272615349658e+18,@oskool_g Think back on your first experience with The Flood..,1388130397112918018,James Richardson,Sevdboy53,7,12.0,http://pbs.twimg.com/profile_images/1405294665893433350/FAcwKM97_normal.jpg,0,1.0,en,city,East Spencer,"East Spencer, NC",United States,flood,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:50:44,1.4281272499041526e+18,"!!sigalert!!  brush fire in #Chatsworth on 118 (SR-118 Ronald Reagan Fwy) WB before Rocky Peak Rd, stopped traffic back to DE Soto Ave #LAtraffic https://t.co/e2e6MWkOvI",65171105,Total Traffic LA,TotalTrafficLA,18022,605.0,http://pbs.twimg.com/profile_images/511290019365928960/Lf6blr9Y_normal.jpeg,0,0.0,en,city,Simi Valley,"Simi Valley, CA",United States,fire,2021-08-18,Americas,34.269659999999995,-118.6337,US
2021-08-18 22:50:15,1.4281271306810614e+18,Fire Rojas,398671652,Rueb,J_Rueb15,693,1772.0,http://pbs.twimg.com/profile_images/1368231356170436613/Wvecogmb_normal.jpg,0,2.0,en,admin,Pennsylvania,"Pennsylvania, USA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:49:58,1.4281270596293345e+18,Update. The rain made it smell like a damp camp fire and brought the smoke lower. Air quality is now super shit. https://t.co/fgcifjjVZM,188514107,Casey Wiedmer,CWiedmer,311,361.0,http://pbs.twimg.com/profile_images/1425304263194857472/KcqCQnvy_normal.jpg,0,0.0,en,city,Roy,"Roy, UT",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:49:55,1.4281270441566781e+18,@LordReebs Most would say they didn’t know David Pindell either until you hand-picked him to run the vaunted Lord Reebs “Kanami Tsunami” CFF offense  Will never forget the work you and Randy Edsall put in with the kid https://t.co/l1R5LPRT2Z,40332004,Thor Nystrom,thorku,22548,5752.0,http://pbs.twimg.com/profile_images/1387759480310353923/Wt6CSmgL_normal.jpg,0,3.0,en,city,Minneapolis,"Minneapolis, MN",United States,tsunami,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:49:53,1.4281270366068e+18,"Tornado Warning continues for Elkton MD, North East MD until 7:00 PM EDT https://t.co/iwII5Toxas",2544227706,NWS Tornado,NWStornado,126428,0.0,http://pbs.twimg.com/profile_images/473923246031507457/kVfFpQY2_normal.png,17,31.0,en,admin,Maryland,"Maryland, USA",United States,tornado,2021-08-18,Americas,39.59191694,-75.89779868,US
2021-08-18 22:49:46,1.4281270072804106e+18,@TVVnoticias Entre estos países hay mucha diferencia. Pero las más destacadas es que mientras uno es atacado por un desastre climático el otro crece económicamente más de lo previsto. .... Y el otro? Ah! Es Argentina. No va a crecer económicamente y su tornado es el peronismo.,255309124,EAN,eanider,778,1090.0,http://pbs.twimg.com/profile_images/1363206044252598273/9l0GbArc_normal.jpg,1,1.0,es,city,Córdoba,"Córdoba, Argentina",Argentina,tornado,2021-08-18,Americas,-38.416097,-63.616672,AR
2021-08-18 22:49:23,1.4281269102241055e+18,@anauma_fire 暑いのは苦手😵,1202040049853820928,北のおっさんです,YsC0Qh7DA2Jutca,706,517.0,http://pbs.twimg.com/profile_images/1421195423805427714/6agEgB-N_normal.jpg,0,1.0,ja,city,Hakodate-shi,"Hakodate-shi, Hokkaidō",Japan,fire,2021-08-18,Asia,36.204824,138.252924,JP
2021-08-18 22:49:03,1.4281268285735117e+18,"🧐 🔥 DISPATCH: Suspected Fire - Confirmed Out @ S 288TH ST/NB I5, FEDERAL WAY.  Responding Dept: South King Unit(s): E366, WFBC #Southkingfire #SouthKing",1390435821212213248,South King County Fire Dispatches,SKCFDispatches,165,10.0,http://pbs.twimg.com/profile_images/1414230416408543238/rbNfM1Q6_normal.jpg,0,0.0,en,city,Federal Way,"Federal Way, WA",United States,fire,2021-08-18,Americas,47.313494,-122.3393103,US
2021-08-18 22:49:02,1.4281268206758175e+18,A tornado 🌪 warning was just issued for Cecil county.  Please use caution while traveling through the region as the severe weather continues. Learn more about the terminology and what you should do as the @NWS continues to update our community regarding weather conditions. https://t.co/410TRk4Hlh,1184790048979476480,Delegate MaryAnn 🇺🇸,DelegateMaryAnn,57,153.0,http://pbs.twimg.com/profile_images/1184971066785046528/aBtDrxqX_normal.png,0,0.0,en,city,Havre de Grace,"Havre de Grace, MD",United States,tornado,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:48:59,1.4281268109324534e+18,The #ImaginePools Illusion 35 composite #fiberglass #swimmingpool in Storm Grey installed by #BigSplashPools #Tampa #Florida. Call 352-585-6933 for your full-width #splashpad or visit https://t.co/wixGWxa5nT #LifeatitsBest #fiberglasspools #FL #StPete #Brooksville https://t.co/qsqfouObX7,949331994718162947,Imagine Pools,ImaginePools,127,83.0,http://pbs.twimg.com/profile_images/1059646365792264192/yHCNgeMv_normal.jpg,1,2.0,en,city,Tampa,"Tampa, FL",United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:48:30,1.4281266879470715e+18,"@beingexemplaryX @breathingroomPA Fuck, I'm sorry. Check FEMA's flood zone maps as well. Probably a longshot and it'd likely take ages to get a check, but there are situations in which you can file a claim with them.",34475441,Hollow Moon over Marin,allsenseaside,730,500.0,http://pbs.twimg.com/profile_images/1305869000669310978/ruBfUuXT_normal.jpg,0,1.0,en,city,Mount Vernon,"Mount Vernon, NY",United States,flood,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:48:08,1.4281265953200988e+18,Alert: FIRE ALARM @ 311 BAYSHORE DR N-SH Tac: G Sent: E53 T48,71052378,Pinellas County 911,PinellasCo911,9392,12.0,http://pbs.twimg.com/profile_images/500296527261081600/6m6pZzUv_normal.png,0,0.0,en,city,Safety Harbor,"Safety Harbor, FL",United States,fire,2021-08-18,Americas,27.99309272,-82.6870552,US
2021-08-18 22:48:01,1.4281265653642895e+18,"Meanwhile my latest thing was, “We’re gonna need you to take out a million dollars of insurance in liability, fifty grand in fire insurance, and another million for third-party property damage.” Likewise, @jeffvandermeer, I think they looked at my picture 😂 https://t.co/NxRoninyxk",2482584992,𝑫𝒂𝒗𝒊𝒅 𝑱𝒐𝒚,DavidJoy_Author,6600,573.0,http://pbs.twimg.com/profile_images/1264538583760805890/5ksj9rW5_normal.jpg,0,6.0,en,admin,North Carolina,"North Carolina, USA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:47:39,1.428126472817025e+18,Fire here. Love mine also ❤ 🔥🤟🏾 https://t.co/in2IaVeb4O,738163478117027841,Jb,Jab__Jb,179,83.0,http://pbs.twimg.com/profile_images/1384214277054103556/6-pTsoLT_normal.jpg,0,0.0,en,city,Memphis,"Memphis, TN",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:47:36,1.4281264624151552e+18,"Little storm north of Lonoke, AR worth stopping and watching a bit. Just a little rotation atm. @weatherchannel @NWSLittleRock @KATVToddYak #arwx https://t.co/QXrLEywU4V",73664947,Charles Peek,CharlesPeekWX,7484,1784.0,http://pbs.twimg.com/profile_images/1350940706261659649/b76cTCaL_normal.jpg,5,44.0,en,admin,Arkansas,"Arkansas, USA",United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:46:03,1.428126073045328e+18,Fire (grass/rubbish) [Toronto] Dufferin Street b/w Hallam Street / Lappin Avenue Dispatched: 18/08/21 @ 18:39 EDT [Stn: 345] Aerial-345 General Area:,18409851,Toronto Fire South,tofireS,6063,8.0,http://pbs.twimg.com/profile_images/936986431817383941/Az00ZUED_normal.jpg,0,0.0,en,city,Toronto,"Toronto, Ontario",Canada,fire,2021-08-18,Americas,43.6658324,-79.43788509999999,CA
2021-08-18 22:46:03,1.4281260722442486e+18,Fire (grass/rubbish) [Toronto] Dufferin Street b/w Hallam Street / Lappin Avenue Dispatched: 18/08/21 @ 18:39 EDT [Stn: 345] Aerial-345 General Area:,16270679,Toronto Fire,tofire,11496,9.0,http://pbs.twimg.com/profile_images/937005641096409088/mrNZ_zT1_normal.jpg,0,0.0,en,city,Toronto,"Toronto, Ontario",Canada,fire,2021-08-18,Americas,43.6658324,-79.43788509999999,CA
2021-08-18 22:45:43,1.4281259869655572e+18,"!!sigalert!!  brush fire in #Chatsworth on 118 (SR-118 Ronald Reagan Fwy) WB before Rocky Peak Rd, stopped traffic back to Topanga Cyn Blvd #LAtraffic https://t.co/e2e6MWkOvI",65171105,Total Traffic LA,TotalTrafficLA,18022,605.0,http://pbs.twimg.com/profile_images/511290019365928960/Lf6blr9Y_normal.jpeg,0,0.0,en,city,Simi Valley,"Simi Valley, CA",United States,fire,2021-08-18,Americas,34.269659999999995,-118.6337,US
2021-08-18 22:45:30,1.4281259331274301e+18,A religious not for profit org that provides an essential service in #yyc laughed HYSTERICALLY at my clients gender marker X today. I will be setting fire to them all.,16107875,Juliet Burgess,JulietBurgess,1638,1608.0,http://pbs.twimg.com/profile_images/610534868/2849166763_373f3cd3df_s_normal.jpg,0,11.0,en,city,Calgary,"Calgary, Alberta",Canada,fire,2021-08-18,Americas,56.130366,-106.346771,CA
2021-08-18 22:45:11,1.4281258550127165e+18,@tuzlayimdakokma @fire_ecologist @matvor Ooh afiyet olsun,1146143660,"Bal, Zeynep",zalbesael,824,224.0,http://pbs.twimg.com/profile_images/1424555092926074880/j8sJjwJi_normal.jpg,0,0.0,tr,city,Osaka-shi Higashiyodogawa-ku,"Osaka-shi Higashiyodogawa-ku, Osaka",Japan,fire,2021-08-18,Asia,36.204824,138.252924,JP
2021-08-18 22:45:10,1.428125847907709e+18,"MICROBURST in Phoenix, Arizona causes several flights to divert (Photo from #UA1129) #microburst #diversion #phoenix #arizona #rain #storm #monsoonseason @united @WeatherNation @weatherchannel @CharlesPeekWX @StoryfulViral https://t.co/qWFxBbG46a",1259949915230351368,Ryder S,RyderS38678814,55,267.0,http://pbs.twimg.com/profile_images/1259950667902353412/YEAw-T0T_normal.jpg,1,1.0,en,city,Schaumburg,"Schaumburg, IL",United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:45:07,1.4281258386214134e+18,Tamale Fire 🔥festival our tradition https://t.co/fYMMyqrt9H,2195681291,Amadu Fuseini,amadufuseini33,7,92.0,http://pbs.twimg.com/profile_images/1229735669020450816/1Yvu-aHJ_normal.jpg,0,0.0,fr,poi,Gbewa Residential Area,Gbewa Residential Area,Ghana,fire,2021-08-18,Africa,7.9465270000000015,-1.0231940000000002,GH
2021-08-18 22:45:06,1.428125834473349e+18,"All now my internet services not back in East Kingston as yet @FLOWJamaica i would've understood if it happened during the storm but in the middle of the day after the storm, come on!",46480119,Melanin King Davi,Jus_Davi876,2091,1336.0,http://pbs.twimg.com/profile_images/1427295200897126401/vyw6wWQt_normal.jpg,0,1.0,en,country,Jamaica,Jamaica,Jamaica,storm,2021-08-18,Americas,18.109581,-77.297508,JM
2021-08-18 22:45:03,1.4281258190423368e+18,The dude @chmuramusic on this fire line up🔥🔥🔥 https://t.co/SXc8CiEqlq,286406188,Dara Sturges,darasturges,623,903.0,http://pbs.twimg.com/profile_images/705873096985747456/M9k1O4Y0_normal.jpg,0,0.0,en,city,Westminster,"Westminster, CO",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:45:01,1.428125810859389e+18,Keep the fire burning #hotpickshow,3369600341,Jonat Amewu,JonatAmewu,7,22.0,http://pbs.twimg.com/profile_images/1420359853374152707/tfZ9arwI_normal.jpg,0,0.0,en,city,Kwawu Adowso,"Kwawu Adowso, Ghana",Ghana,fire,2021-08-18,Africa,7.9465270000000015,-1.0231940000000002,GH
2021-08-18 22:44:44,1.4281257386879918e+18,"The grift and corruption is astonishing around here. ShittyStitty better leave the cannabis industry alone. It’s a sure fire way to fire up people to vote in Oklahoma. And when Okies actually vote, we get shit done. And they know it. https://t.co/wHWUitpW8O",825051570039582720,Mike Busby,MikeBusby6,2346,3326.0,http://pbs.twimg.com/profile_images/1312791398249357313/pBBPjY95_normal.jpg,2,11.0,en,city,Oklahoma City,"Oklahoma City, OK",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:44:00,1.428125555195474e+18,"USGS reports a M2.41 earthquake, 18km ESE of Ocotillo Wells, CA on 8/18/21 @ 22:40:26 UTC https://t.co/mdfdYpLO5J #earthquake",1414684496,Every Earthquake,everyEarthquake,25500,1.0,http://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg,0,1.0,en,admin,California,"California, USA",United States,earthquake,2021-08-18,Americas,33.066001899999996,-115.9616699,US
2021-08-18 22:43:54,1.4281255294424228e+18,"The Park City Fire District Administrative Control Board and Chair Michael Howard are pleased to announce the appointment of Robert Zanetti as the Chief of the Park City Fire District, effective August 18, 2021. https://t.co/MzaYZ69iAf",3651901212,Park City Fire,PCFireDistrict,2151,231.0,http://pbs.twimg.com/profile_images/649684815889862656/0M_BGg7U_normal.jpg,0,7.0,en,city,Layton,"Layton, UT",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:43:20,1.4281253902922179e+18,Beautiful image coming from the other side of the world. #NewZealand.  Good luck with your move Becky &amp; enjoy your stove!!😊 ______  IG Repost @ beckykturnbull ... Giving the fire in the new house a burn today. In preparation for the big move in a couple of weeks. 😀 #blazeking https://t.co/VwIgp09IMo,1859198166,Blaze King,BlazeKingTweet,114,7.0,http://pbs.twimg.com/profile_images/378800000476546184/00746f4df0479ab5f8180362eef5bbaf_normal.jpeg,0,2.0,en,city,Kelowna,"Kelowna, British Columbia",Canada,fire,2021-08-18,Americas,56.130366,-106.346771,CA
2021-08-18 22:43:04,1.428125321635631e+18,"2.4 magnitude #earthquake. 26 km from #SaltonCity, CA, United States https://t.co/yy5hMeWTJR",362523555,Earthquake Alerts,QuakesToday,198957,10.0,http://pbs.twimg.com/profile_images/2433994816/qvn5ctift622bdsult18_normal.png,0,1.0,en,admin,California,"California, USA",United States,earthquake,2021-08-18,Americas,33.066,-115.962,US
2021-08-18 22:43:04,1.4281253205870141e+18,"2.4 magnitude #earthquake. 16 mi from Salton City, #CA, United States https://t.co/IHXsrCV6Ty",715541250,Southern CA Quakes,quakesLA,46263,14.0,http://pbs.twimg.com/profile_images/2431017812/ymz8am28opna1auh0m8k_normal.png,1,0.0,en,admin,California,"California, USA",United States,earthquake,2021-08-18,Americas,33.066,-115.962,US
2021-08-18 22:42:59,1.4281253015071252e+18,"USGS reports a M4.9 earthquake, 11 km NNE of Saint-Louis du Sud, Haiti on 8/18/21 @ 16:47:54 UTC https://t.co/WSKhaKqYVv #earthquake",1414684496,Every Earthquake,everyEarthquake,25500,1.0,http://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg,0,2.0,en,country,Haiti,Haiti,Haiti,earthquake,2021-08-18,Americas,18.3663,-73.514,HT
2021-08-18 22:42:58,1.4281252971577508e+18,"We’re also stepping up our commitment to tree planting. Trees increase property values, air quality and lessen storm water runoff. This will also provide more jobs in the neighborhood.",25231016,Cuyahoga County,CuyahogaCounty,21091,2992.0,http://pbs.twimg.com/profile_images/1253384453784731648/eaW8bg9V_normal.jpg,0,1.0,en,city,Cleveland,"Cleveland, OH",United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:42:47,1.4281252477822853e+18,I like   Yanks ML ❇️  Seattle Storm with Points ✅  Over For @Brewers and @Cardinals tonight 🅿️  And lets do  @ATLUTD winning with over 2.5 goals ❎,109581167,Apex Bron,Numba__6ix,93,59.0,http://pbs.twimg.com/profile_images/1303811347612872705/IcNh4rR1_normal.jpg,0,0.0,en,city,Paradise,"Paradise, NV",United States,storm,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:42:18,1.4281251274982154e+18,"Mb 4.9 earthquake (reviewed) occured at 2021-08-18T16:47:54 UTC, 11 km NNE of Saint-Louis du Sud, Haiti https://t.co/MUtvpLyeJw",107816182,Quake Reports,earthshook,7564,1.0,http://pbs.twimg.com/profile_images/997866768323481600/AjAsNQYc_normal.jpg,1,0.0,en,country,Haiti,Haiti,Haiti,earthquake,2021-08-18,Americas,18.3663,-73.514,HT
2021-08-18 22:42:04,1.4281250690713805e+18,"1.6 magnitude #earthquake. 26 km from #Valdez, AK, United States https://t.co/d6ECH0gFa1",362523555,Earthquake Alerts,QuakesToday,198957,10.0,http://pbs.twimg.com/profile_images/2433994816/qvn5ctift622bdsult18_normal.png,1,2.0,en,admin,Alaska,"Alaska, USA",United States,earthquake,2021-08-18,Americas,61.269,-146.745,US
2021-08-18 22:42:00,1.4281250521642148e+18,"USGS reports a M1.6 earthquake, 26 km NW of Valdez, Alaska on 8/18/21 @ 22:36:04 UTC https://t.co/wpVeZ2coHA #earthquake",1414684496,Every Earthquake,everyEarthquake,25500,1.0,http://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg,0,0.0,en,admin,Alaska,"Alaska, USA",United States,earthquake,2021-08-18,Americas,61.2692,-146.7448,US
2021-08-18 22:41:37,1.428124957641306e+18,Just this last week must be worse than entire fire seasons from just a decade ago https://t.co/7VyLYNKPEP,301518062,Chadd Hollowed,ChaddHollowed,825,4997.0,http://pbs.twimg.com/profile_images/1353529662748549120/PwY3YsMs_normal.jpg,0,0.0,en,city,Oakland,"Oakland, CA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:41:37,1.4281249558672957e+18,Fire Rojas on the spot. What the fuck,325622038,Aamir Aziz,aamiraziz_,314,647.0,http://pbs.twimg.com/profile_images/1327299789139144704/lMcMvxXF_normal.jpg,0,1.0,en,city,Queens,"Queens, NY",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:41:23,1.4281248985519964e+18,"My sweet fiend lost his beautiful daughters in a flash flood in Mexico on Monday night, he &amp; his fiancé Amanda were supposed to get married this Saturday. Please Pray for them🙏🏼 Venmo set up for them to help for the next couple weeks.  Venmo ——-@MicahandAmanda https://t.co/nbV3vURBIO",2713605454,jjcapp ♡,JosieeeJuliaaa,700,695.0,http://pbs.twimg.com/profile_images/1376438098653941760/c4cdeX8__normal.jpg,17,20.0,en,city,Cottonwood,"Cottonwood, AZ",United States,flood,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:41:17,1.4281248722203238e+18,@Jeff_Mans @SiriusXMFantasy @EliteFantasyHQ It’s #FantasyFootball talk back in a car QB shuffle preview @EliteFantasyHQ show @siriusxmfantasy! #Fire https://t.co/oCvGtV7fCc,104319471,b,Staff1nfection,46,622.0,http://pbs.twimg.com/profile_images/647185510/4yearoldbry_normal.jpg,1,3.0,en,poi,Dunkin',Dunkin',United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:40:59,1.4281247987946947e+18,"USGS reports a M1.55 earthquake, 25km SE of Bodie, CA on 8/18/21 @ 9:36:00 UTC https://t.co/Cq26Q1LI1Y #earthquake",1414684496,Every Earthquake,everyEarthquake,25500,1.0,http://pbs.twimg.com/profile_images/1271322067451801603/jh5Aked-_normal.jpg,0,0.0,en,admin,California,"California, USA",United States,earthquake,2021-08-18,Americas,38.059,-118.79866670000001,US
2021-08-18 22:39:46,1.4281244923294147e+18,Tornado warning in MD?,631860822,Chalky Black,BChalkyBlack,184,499.0,http://pbs.twimg.com/profile_images/415982580563849216/PRo-oRex_normal.jpeg,0,0.0,en,city,Rodeo,"Rodeo, CA",United States,tornado,2021-08-18,Americas,37.09024,-95.712891,US
2021-08-18 22:39:34,1.4281244407648543e+18,Secretary completely over his head ! @thejointstaff fire them https://t.co/rs71YeOjsL,438817604,Terry,terrydisbell,215,1940.0,http://pbs.twimg.com/profile_images/1697493600/image_normal.jpg,0,0.0,en,admin,Alabama,"Alabama, USA",United States,fire,2021-08-18,Americas,37.09024,-95.712891,US
